location	product_ean	code	store_name
Asia/Kolkata	8495249232626	IN	Gajendragarh
Asia/Kabul	5050979198814	AF	Sar-e Pul
Asia/Shanghai	0449113942409	CN	Tianfu
Europe/Berlin	3475737128957	DE	Losheim
America/New_York	1207461682601	US	Gainesville
Australia/Perth	1407407566303	AU	Willetton
America/Los_Angeles	8416830190484	US	Davis
Europe/Berlin	1041443467257	DE	Barmbek-Nord
Europe/Berlin	3356433054835	DE	Pfullingen
Asia/Karachi	4621776380019	PK	Naushahra Virkan
America/Sao_Paulo	5219323116144	BR	Valinhos
America/Mexico_City	4173009232782	MX	Acayucan
Asia/Kuala_Lumpur	9891420308576	MY	Kulai
Europe/Skopje	3717075941684	MK	Saraj
America/New_York	6114606617105	US	Newburgh
America/Argentina/Tucuman	9577343887311	AR	Aguilares
America/New_York	5307073508507	US	Brunswick
Asia/Seoul	1421653042107	KR	Eisen
America/Bahia	3370814933854	BR	Muritiba
Europe/Brussels	8599941015409	BE	Gembloux
Asia/Shanghai	5876937018495	CN	Danjiangkou
Asia/Jakarta	1603239811127	ID	Labuhan Deli
America/Los_Angeles	9383770814000	US	Bothell West
Asia/Shanghai	8723423368848	CN	Heyuan
America/Chicago	6772011904083	US	San Juan
America/New_York	9623141644356	US	Cypress Hills
Asia/Jakarta	1705126965965	ID	Pekanbaru
America/Chicago	1073582725127	US	Kaukauna
America/Chicago	4751398868203	US	Tyler
Asia/Bangkok	3600777384593	TH	Yasothon
Europe/Moscow	1751392467443	RU	Yeysk
America/Sao_Paulo	7870380708260	BR	Esmeraldas
Asia/Tokyo	8423077503960	JP	Motomachi
Europe/Zaporozhye	5230882794826	UA	Svatove
Asia/Seoul	4667203094319	KR	Hongseong
America/Sao_Paulo	8959268614936	BR	Santa Gertrudes
Africa/Monrovia	6752229184743	LR	New Yekepa
Asia/Shanghai	6659818222131	CN	Pingyi
Europe/London	3066378181649	GB	Lymington
Europe/Berlin	2496821056186	DE	Reutlingen
Europe/London	8478271736324	GB	Great Wyrley
Asia/Kolkata	7095900182775	IN	Udumalaippettai
Europe/Brussels	7805590012180	BE	Beveren
Europe/Zagreb	9412455427850	HR	Split
Asia/Tokyo	3809971955824	JP	Yao
Europe/Paris	9778866521700	FR	Quimper
Asia/Shanghai	7356323381887	CN	Xiangtan
America/Detroit	7654287493081	US	Canton
America/Chicago	3302572992163	US	Hueytown
Europe/Paris	7175397992238	FR	Marseille 11
America/Vancouver	3196775205645	CA	Vernon
Europe/Helsinki	6900564118187	FI	Espoo
Indian/Reunion	5049037921167	RE	Saint-Denis
America/Chicago	3064826064988	US	Searcy
Asia/Kolkata	1743023267195	IN	Hungund
Africa/Addis_Ababa	9999346403242	ET	Arba Minch
America/Chicago	8565502079555	US	Shreveport
Asia/Kolkata	7444543805792	IN	Betamcherla
Europe/Sofia	7913000997603	BG	Montana
Asia/Jerusalem	5278556463555	IL	Rahat
Asia/Tashkent	7445072384871	UZ	Parkent
America/New_York	2017669264634	US	Nutley
America/Glace_Bay	5823590577715	CA	Sydney
Europe/Moscow	6842010591451	RU	Kireyevsk
America/Sao_Paulo	2105812360408	BR	Esmeraldas
Europe/Moscow	0743499227885	RU	Likhobory
Europe/Skopje	9808564008705	MK	Bogovinje
America/Los_Angeles	7888227325860	US	Beaumont
America/Santo_Domingo	9102711595873	DO	Santa Cruz de Barahona
Asia/Shanghai	2751359581341	CN	Xinzhou
Europe/Berlin	9029680961181	DE	Kirchlengern
Europe/London	4386206607295	GB	High Wycombe
Asia/Colombo	0617886635938	LK	Hendala
Africa/Douala	2770989961606	CM	Idenao
Europe/Vilnius	7452981569572	LT	Ukmerge
Asia/Kolkata	0650681573807	IN	Saharsa
America/Chicago	9589322490160	US	Searcy
Asia/Kolkata	1682792027916	IN	Teghra
Asia/Kolkata	5057546226307	IN	Periyakulam
Europe/Rome	6993583418949	IT	Castelfranco Emilia
Europe/Helsinki	9750365058659	FI	Kallio
America/New_York	7748768616073	US	Boston
Asia/Kolkata	6020719493034	IN	Saharsa
America/Argentina/Buenos_Aires	0199771912183	AR	Barracas
Asia/Baku	4461832632924	AZ	Astara
Europe/Prague	4724797983426	CZ	Karlovy Vary
Europe/Kiev	2685531396006	UA	Kherson
Asia/Seoul	2425563458781	KR	Hongseong
America/New_York	2067106652876	US	Brighton Beach
Asia/Karachi	2602383397135	PK	Qadirpur Ran
America/Chicago	4563121796321	US	Lino Lakes
Europe/Rome	3414090687701	IT	Lanciano
America/Caracas	1254411358437	VE	Tinaquillo
Asia/Colombo	1338852662091	LK	Dehiwala-Mount Lavinia
Asia/Tokyo	4644781263566	JP	Ina
Europe/Brussels	3543432355807	BE	Gembloux
America/Chicago	9126106117488	US	Searcy
America/New_York	7813202856183	US	Thomasville
Asia/Irkutsk	6129337363511	RU	Ulan-Ude
Asia/Kolkata	2462000692711	IN	Gajendragarh
Europe/Madrid	1904791058006	ES	Ferrol
America/Phoenix	3604412931418	US	Gilbert
Asia/Manila	9934137626394	PH	Burgos
Europe/Rome	7075391096638	IT	Volla
Europe/Berlin	4421448879571	DE	Albstadt
Asia/Kuala_Lumpur	9808018202475	MY	Gua Musang
Europe/London	9818181916161	GB	Lymington
America/New_York	0229777025256	US	Lutz
Asia/Kuala_Lumpur	7899752264968	MY	Ulu Tiram
Asia/Karachi	9293253152379	PK	Daud Khel
America/Los_Angeles	9097777400639	US	Santa Maria
Africa/Lagos	1423310504881	NG	Kafanchan
Europe/Rome	0622671857853	IT	Ragusa
America/Fortaleza	9648433348057	BR	Barras
Asia/Shanghai	9825759527247	CN	Changzhi
America/Chicago	1427880759627	US	Rolla
Asia/Tokyo	6359844100075	JP	Fujioka
Asia/Kuching	6995922490586	MY	Donggongon
America/Recife	5172389148248	BR	Catende
Africa/Algiers	7656185741462	DZ	Ksar Chellala
Europe/Madrid	7995685414866	ES	Reus
Europe/London	0509728015766	GB	Blackpool
Europe/Vilnius	9358420275265	LT	Ukmerge
Europe/London	0934830482951	GB	Blackpool
America/Recife	2387331760482	BR	Recife
Asia/Tokyo	9349864841024	JP	Okegawa
Europe/Berlin	4893512609900	DE	Memmingen
America/Bogota	2967316926319	CO	Honda
Asia/Kolkata	2673138342137	IN	Rajaori
America/Chicago	6220515591938	US	Kaukauna
Europe/Berlin	8305487122125	DE	Reutlingen
Africa/Kampala	6090669073266	UG	Kitgum
Europe/Rome	4101238096783	IT	Agrigento
Europe/London	2714912847261	GB	Hartley
America/New_York	3516127830163	US	Collinwood
Asia/Kuala_Lumpur	1829356144188	MY	Kulai
Europe/Brussels	5481714723006	BE	Wevelgem
America/Chicago	8926649552613	US	Jackson
Africa/Dar_es_Salaam	9282226462485	TZ	Nyangao
Asia/Manila	7423630043576	PH	Antipolo
Asia/Shanghai	4799604516715	CN	Nanpiao
Europe/Paris	9212128972614	FR	Pamiers
Europe/Madrid	2160849295871	ES	Ferrol
America/Denver	0195635409172	US	Aurora
Asia/Baku	8627626229060	AZ	Astara
Asia/Shanghai	9772923190120	CN	Hengshui
America/Los_Angeles	5160078326794	US	Sunnyside
Asia/Manila	9665140162837	PH	Santa Catalina
Africa/Dar_es_Salaam	0038061117078	TZ	Magomeni
Asia/Kolkata	4848250895689	IN	Sathyamangalam
America/New_York	6042746208610	US	West Chester
Europe/Madrid	8108110465268	ES	Gandia
Europe/Istanbul	3553707555573	TR	Sungurlu
Europe/Amsterdam	9563038969059	NL	Losser
Africa/Maputo	5926139697094	MZ	Maxixe
America/Chicago	0835079437965	US	Crystal Lake
Europe/Lisbon	6690198281189	PT	Paredes
Europe/Dublin	9809993501409	IE	An Muileann gCearr
Europe/Rome	7432677492964	IT	Mesagne
Europe/Warsaw	4828899481726	PL	Jaworzno
America/Chicago	2157106626363	US	Huntley
America/Fortaleza	9475854947541	BR	Barras
America/Mazatlan	1987683694964	MX	Acaponeta
Asia/Urumqi	4034797060158	CN	Hoxtolgay
Africa/Lubumbashi	4353601171140	CD	Kamina
Europe/Lisbon	0742105918544	PT	Custoias
Europe/Skopje	5434772548142	MK	Saraj
Africa/Accra	7024878878731	GH	Tarkwa
America/Los_Angeles	5884327334674	US	Opportunity
Asia/Tokyo	9019279569966	JP	Iwade
Asia/Tokyo	3397076660403	JP	Shimotoda
Asia/Shanghai	4164494111263	CN	Changzhi
America/Maceio	6629353030492	BR	Barra dos Coqueiros
Asia/Kolkata	1559926299979	IN	Amreli
America/Chicago	1305067101660	US	South Lawndale
America/Chicago	8984807166409	US	Hutchinson
Europe/Brussels	5229921007126	BE	Rixensart
Asia/Kolkata	4599037406283	IN	Bachhraon
Asia/Tokyo	6913338957011	JP	Annaka
Asia/Shanghai	4538616435658	CN	Laiwu
Asia/Tehran	0771745954179	IR	Shahre Jadide Andisheh
America/Chicago	0526482882304	US	Lower West Side
Europe/Zaporozhye	5291377676959	UA	Svatove
Europe/Zaporozhye	4781809092323	UA	Svatove
Europe/Amsterdam	9815417313343	NL	Barneveld
Europe/Berlin	9277535936642	DE	Pfullingen
Europe/Moscow	2647146718864	RU	Naro-Fominsk
Africa/Algiers	5495101073308	DZ	Ksar Chellala
America/Lima	7479420965665	PE	Yunguyo
Europe/Berlin	9956742189798	DE	Oschatz
Europe/Amsterdam	4303588959323	NL	Vught
Europe/Berlin	2940955696805	DE	Finnentrop
Africa/Addis_Ababa	7758810969804	ET	Debre Tabor
America/Chicago	4187634578153	US	Grand Forks
America/New_York	8158959162422	US	Jersey City
Asia/Riyadh	8335333886581	SA	Al Jubayl
Europe/Warsaw	1954097794870	PL	Ustka
Asia/Bangkok	6870533659259	TH	Damnoen Saduak
Asia/Kolkata	1361061907028	IN	Patti
Europe/Rome	9702618447147	IT	Portogruaro
Indian/Antananarivo	4835825333714	MG	Ikalamavony
America/New_York	2803299812990	US	Port Richmond
Europe/Podgorica	9376464403499	ME	Budva
America/Port_of_Spain	8038218351234	TT	Port of Spain
America/New_York	8651676335419	US	Toledo
Europe/Berlin	6211240326018	DE	Bad Honnef
Asia/Shanghai	7112088333277	CN	Zaozhuang
Asia/Jakarta	6851665094934	ID	Pekanbaru
Africa/Casablanca	8505645187106	MA	Azrou
Europe/Madrid	6766986395151	ES	Novelda
America/Chicago	2588112390540	US	Copperas Cove
Asia/Ulaanbaatar	9621782784691	MN	Ulan Bator
Asia/Manila	2976953059663	PH	Naga
Europe/Istanbul	4768760980661	TR	Mardin
Europe/London	3511346229736	GB	Barnet
Asia/Jakarta	9357327749183	ID	Wangon
Asia/Manila	5721132945223	PH	Talisay
Asia/Aqtobe	9893247965444	KZ	Shalqar
Asia/Tehran	6057725644235	IR	Nowshahr
Asia/Kolkata	1264601504827	IN	Narwar
Europe/Rome	9617745022481	IT	Volla
Europe/Malta	2055340516016	MT	Valletta
Asia/Shanghai	3507624489466	CN	Dongdu
America/New_York	5556987329832	US	Fitchburg
Asia/Kolkata	1006047334206	IN	Hungund
Asia/Samarkand	1901223424002	UZ	Jizzax
Europe/Lisbon	4270339384980	PT	Paredes
America/Los_Angeles	8712121105022	US	Redding
Asia/Kolkata	6880311034611	IN	Aistala
America/New_York	2343170909789	US	Waterbury
Africa/Dar_es_Salaam	3348537503883	TZ	Chanika
Europe/Berlin	4593227173023	DE	Schwalmtal
Asia/Kolkata	6040823691706	IN	Aklera
Africa/Maputo	2994763133212	MZ	Maxixe
America/New_York	0856870205027	US	Kensington
Europe/Moscow	8965437371746	RU	Kireyevsk
Europe/Zagreb	9812902148398	HR	Split
Africa/Casablanca	8983692908699	MA	Jerada
Africa/Algiers	2100611869558	DZ	Cheraga
Europe/Berlin	3097657860528	DE	Neuburg an der Donau
Europe/Madrid	8232308973126	ES	San Fernando de Henares
Asia/Kolkata	5218157490093	IN	Chamba
America/New_York	9605267861510	US	Woodlawn
Europe/Berlin	1833463640051	DE	Barmbek-Nord
Europe/Copenhagen	1965018323871	DK	Frederiksberg
America/Montevideo	9014259099495	UY	Durazno
Europe/Rome	7472927769927	IT	Sassari
Europe/Madrid	1361225615332	ES	Jumilla
Europe/Madrid	2482495034971	ES	Leioa
Asia/Shanghai	1027497254371	CN	Jiangyan
Europe/Moscow	1967033829093	RU	Solntsevo
Europe/Madrid	4656103543799	ES	Las Gabias
Asia/Karachi	3807436204548	PK	Sillanwali
Asia/Jakarta	1953174237088	ID	Pekanbaru
Europe/Paris	0511986911506	FR	Elbeuf
America/New_York	4324328546450	US	Cypress Hills
Europe/Copenhagen	4876583693634	DK	Frederiksberg
Europe/Amsterdam	0466381470465	NL	Emmeloord
America/New_York	2015429474224	US	Leland
Asia/Shanghai	9448415005295	CN	Tianfu
Europe/Moscow	7945501753815	RU	Bogoroditsk
Asia/Kolkata	7396370834486	IN	Malaut
Asia/Karachi	8986180533472	PK	Alipur
Europe/Amsterdam	1715937180044	NL	Tongelre
America/Sao_Paulo	1799810152373	BR	Miracema
Europe/Rome	1536666907166	IT	Cordenons
Asia/Baku	9168004133177	AZ	Astara
Asia/Kolkata	8752840015936	IN	Chharra
America/New_York	4038636064420	US	Dublin
America/Vancouver	8808135250862	CA	Vernon
Asia/Novokuznetsk	1569530789964	RU	Yashkino
Asia/Manila	5492356731953	PH	Baliuag
Europe/Amsterdam	7773750676247	NL	Schiebroek
America/Argentina/Buenos_Aires	5126104714430	AR	Barracas
Europe/Rome	2275509574835	IT	Ventimiglia
Asia/Karachi	9901781142433	PK	Bhit Shah
America/New_York	9899136180950	US	Palm Valley
Europe/Rome	1854835673910	IT	Ventimiglia
Asia/Shanghai	0737907579222	CN	Taozhuang
America/Mexico_City	9165368204390	MX	Casa Blanca
Europe/London	5476799175635	GB	Winsford
America/Sao_Paulo	4590731966073	BR	Esmeraldas
Asia/Vladivostok	4618964121738	RU	Lesozavodsk
Europe/Madrid	6103337176708	ES	Ferrol
Indian/Antananarivo	4790933448111	MG	Sakaraha
Asia/Damascus	5827669220946	SY	Binnish
Asia/Karachi	9759980116775	PK	Qadirpur Ran
America/New_York	7597610392296	US	Boston
America/Guayaquil	6114317564125	EC	Milagro
America/New_York	5904771297605	US	Rosedale
Asia/Karachi	7199548885620	PK	Qadirpur Ran
Africa/Addis_Ababa	5375825445523	ET	Arba Minch
Asia/Shanghai	9412901664617	CN	Laiwu
Indian/Antananarivo	0855083937206	MG	Ambatondrazaka
America/New_York	4851606482297	US	Lutz
Africa/Dar_es_Salaam	3597459747831	TZ	Usagara
Africa/Nairobi	0466829929975	KE	Busia
America/Bahia	6841419161111	BR	Rio Real
America/Mexico_City	8437455103161	MX	Guanajuato
Asia/Baku	7124902961443	AZ	Astara
Africa/Lagos	5966200458940	NG	Shagamu
Africa/Algiers	0419442546579	DZ	Thenia
America/Fortaleza	9337019037552	BR	Pedro II
Europe/Bratislava	3124299350626	SK	Hlohovec
Asia/Tokyo	2146933942449	JP	Gero
Europe/Moscow	9672628691949	RU	Dyat’kovo
America/Chicago	9364316840219	US	Tyler
Asia/Tokyo	2892754925559	JP	Hita
America/Montevideo	1537589803108	UY	Durazno
America/Chicago	4389116898005	US	Evergreen Park
Africa/Algiers	7086109043608	DZ	Beni Douala
Europe/Berlin	3818345528779	DE	Eppingen
Asia/Shanghai	3683321358356	CN	Jiangyan
Africa/Nairobi	3713288377135	KE	Busia
Asia/Shanghai	9978829755948	CN	Zhuangyuan
America/New_York	2502807673091	US	Middle River
America/New_York	6138971948527	US	Middle River
Asia/Yekaterinburg	0011745303486	RU	Kuvandyk
Europe/Volgograd	5067254163627	RU	Mikhaylovka
America/Fortaleza	0330030570397	BR	Guaraciaba do Norte
Europe/London	5023073275866	GB	Lymington
Europe/Madrid	2530197094608	ES	Gernika-Lumo
America/Port-au-Prince	0265705595873	HT	Croix-des-Bouquets
America/Bogota	8475119119318	CO	Villa del Rosario
Europe/Madrid	3879859785133	ES	San Juan de Aznalfarache
Europe/Istanbul	8532536242101	TR	Serinhisar
Europe/Amsterdam	4809225968685	NL	Zeist
America/Managua	3398070211028	NI	Jinotepe
Europe/Zaporozhye	1770155842600	UA	Svatove
America/Chicago	7297465877770	US	Hueytown
America/Chicago	2725942427996	US	Grand Forks
Asia/Bangkok	1475448551862	TH	Thap Than
Asia/Kolkata	2886198663290	IN	Sojat
Asia/Manila	4878060013348	PH	Recodo
Asia/Jerusalem	5080686285378	IL	Rahat
Europe/Berlin	4851116593087	DE	Neuburg an der Donau
Africa/Freetown	1344721084857	SL	Freetown
Africa/Casablanca	3951592362946	MA	Oulmes
America/Argentina/Ushuaia	3161708551410	AR	Ushuaia
Europe/Moscow	7672452900103	RU	Arzamas
Europe/Istanbul	2669762420730	TR	Sungurlu
Europe/Moscow	1706122786806	RU	Solntsevo
America/Santo_Domingo	3596289006293	DO	Santa Cruz de Barahona
Africa/Niamey	8621829257714	NE	Mirriah
Europe/Paris	5786355465576	FR	Mitry-Mory
Europe/Paris	9959475076120	FR	La Garenne-Colombes
America/Chicago	6518630500899	US	Huntley
America/Chicago	9059869421069	US	New City
Indian/Antananarivo	6111975866837	MG	Sakaraha
Indian/Antananarivo	3872360392333	MG	Ikalamavony
Asia/Shanghai	0135730033988	CN	Changshu City
Europe/Paris	0640165392703	FR	Le Chesnay
Asia/Kolkata	7940734437877	IN	Udumalaippettai
Africa/Dar_es_Salaam	3996950320190	TZ	Chanika
Asia/Yakutsk	2229571801009	RU	Aykhal
Asia/Karachi	1391066141257	PK	Daud Khel
Africa/Abidjan	2954218888036	CI	Bonoua
Europe/Moscow	8063617882034	RU	Dyat’kovo
Europe/Istanbul	4790441231434	TR	Yakuplu
America/Mexico_City	6634740758941	MX	Paracho de Verduzco
Europe/Paris	9772012173140	FR	Elbeuf
Asia/Ho_Chi_Minh	3007499278658	VN	Sa Dec
Africa/Lubumbashi	5665285066773	CD	Kamina
Asia/Manila	2899696485172	PH	Burgos
Asia/Manila	9631192906187	PH	San Jose
America/Chicago	7016880804068	US	Palestine
Africa/Johannesburg	9449694882782	ZA	Vryheid
Asia/Colombo	9340915102996	LK	Dehiwala-Mount Lavinia
America/Chicago	3593138666882	US	Schererville
America/New_York	4547672186503	US	Stockbridge
Europe/Amsterdam	6455327137979	NL	Losser
Europe/London	6703640936497	GB	Newbury
America/Chicago	5912556029600	US	Shreveport
Africa/Porto-Novo	1202153180557	BJ	Tchaourou
Europe/Berlin	4666259259062	DE	Albstadt
Europe/Bratislava	8062401960309	SK	Hlohovec
Europe/Madrid	4766000422100	ES	Caravaca
Asia/Kolkata	4292941205194	IN	Uran
America/Phoenix	8173876063034	US	Gilbert
Asia/Kolkata	2597034629560	IN	Bachhraon
Asia/Tokyo	9525320240239	JP	Komono
Europe/Amsterdam	4218743985683	NL	Vught
Europe/Moscow	8721946824667	RU	Petrozavodsk
Africa/Addis_Ababa	0517790240283	ET	Debre Tabor
America/Los_Angeles	1311819855439	US	Camarillo
Indian/Antananarivo	4953288549203	MG	Ikalamavony
Asia/Karachi	0418453932678	PK	Larkana
Europe/Moscow	3530990552687	RU	Severodvinsk
America/Chicago	7314069458560	US	Searcy
Europe/Minsk	6424002958178	BY	Dobrush
America/Caracas	5318633405624	VE	La Victoria
Asia/Manila	4429746940368	PH	Naga
America/New_York	5567501837948	US	Martinsburg
Europe/Madrid	7309515520724	ES	Villaquilambre
Asia/Yekaterinburg	7143706092207	RU	Izluchinsk
Africa/Algiers	7667552007999	DZ	Bordj Zemoura
Europe/Zurich	2875589135676	CH	Onex
Asia/Yakutsk	2833350944520	RU	Aykhal
Europe/Moscow	1703658269582	RU	Shushary
America/Los_Angeles	0936295548470	US	Watsonville
Africa/Dar_es_Salaam	0120955498889	TZ	Mvomero
America/Maceio	9307584320120	BR	Barra dos Coqueiros
Europe/Sarajevo	0990219662918	BA	Bijeljina
America/Chicago	9955155568763	US	Schererville
Europe/Paris	5587550823549	FR	Valence
Europe/Paris	4964188685960	FR	Le Chesnay
Europe/Berlin	7100332815792	DE	Bad Honnef
Europe/Berlin	2647422706110	DE	Aschaffenburg
Indian/Antananarivo	5181029668848	MG	Ikalamavony
Asia/Tehran	3264345990502	IR	Aleshtar
Europe/London	3872198057459	GB	Gainsborough
America/Santarem	5872662938961	BR	Altamira
America/Porto_Velho	5124579052385	BR	Porto Velho
Europe/London	8862466600369	GB	Poulton-le-Fylde
Asia/Shanghai	5466052674753	CN	Zhuangyuan
Asia/Kuala_Lumpur	0441924081636	MY	Teluk Intan
Asia/Kolkata	9930512891296	IN	Alwaye
Asia/Kolkata	2668362389553	IN	Talipparamba
Africa/Banjul	3469174639367	GM	Farafenni
Asia/Jakarta	1443158682176	ID	Labuhan Deli
America/Chicago	2147179759471	US	Rolla
Asia/Tehran	8750227903708	IR	Isfahan
Europe/Moscow	5240676215352	RU	Zhukovka
Asia/Kolkata	8171811818930	IN	Periyakulam
Africa/Lagos	6080739067813	NG	Igbara-Odo
Europe/Madrid	1087343358905	ES	Palafrugell
America/New_York	3779892410712	US	Woodlawn
America/Los_Angeles	0117717396736	US	Bothell
Australia/Melbourne	9253489226428	AU	Carnegie
America/Havana	4597924082039	CU	Corralillo
Europe/Rome	8100268386785	IT	Catania
America/New_York	4292687756172	US	Scarsdale
Africa/Bamako	6355575344009	ML	Kati
Europe/Berlin	5541753914312	DE	Halstenbek
America/Chicago	6375213655175	US	Crystal Lake
Asia/Karachi	0381944947119	PK	Mianwali
America/Port-au-Prince	1627061237283	HT	Thomazeau
Asia/Kolkata	1506329398709	IN	Pandua
America/Glace_Bay	4492871568363	CA	Sydney
Pacific/Auckland	8788937671945	NZ	Timaru
America/Denver	8804147579243	US	Aurora
Europe/Madrid	2949284380102	ES	Tudela
Asia/Barnaul	3642059652068	RU	Novosilikatnyy
America/New_York	9318253671603	US	Dumont
Africa/Lagos	2463405470096	NG	Lagos
Asia/Almaty	9555140485473	KZ	Otegen Batyra
Europe/Moscow	8683876416605	RU	Krymsk
America/Los_Angeles	7474222557698	US	Indio
America/Sao_Paulo	7650599502961	BR	Alfenas
America/Caracas	0287724558868	VE	Tinaquillo
Asia/Kolkata	9599272309108	IN	Betamcherla
America/Chicago	4120508034553	US	Columbia Heights
America/Bogota	2817197538050	CO	Madrid
America/New_York	8947636320596	US	Thomasville
America/New_York	8310425455203	US	Yonkers
Asia/Manila	4676151075615	PH	Calauan
Europe/Skopje	9450529586829	MK	Bogovinje
Europe/Paris	5823438023169	FR	Fontenay-aux-Roses
Africa/Dar_es_Salaam	6487974878103	TZ	Iringa
Asia/Manila	3355180233340	PH	Naga
Europe/Paris	2123316402349	FR	Elbeuf
Asia/Shanghai	6260388259351	CN	Dongdu
Asia/Tehran	7935806086633	IR	Aleshtar
Africa/Luanda	1912101246470	AO	Luena
Europe/Berlin	3845393674608	DE	Gifhorn
Europe/Moscow	9202193522036	RU	Stupino
Africa/Douala	0298727777507	CM	Idenao
Europe/Moscow	5235050060581	RU	Petrozavodsk
Asia/Tokyo	0030744924577	JP	Annaka
Asia/Ulaanbaatar	5593487639252	MN	Ulan Bator
Europe/London	4532044354819	GB	East Dereham
America/Manaus	4890659468773	BR	Itacoatiara
Europe/Moscow	7928453131948	RU	Kashira
Europe/Paris	9579139364402	FR	Saint-Omer
Asia/Karachi	1760570897774	PK	Fazilpur
Atlantic/Canary	0521680156363	ES	Maspalomas
Europe/London	6730034802205	GB	Inverness
America/Los_Angeles	5456312934291	US	Riverbank
Africa/Casablanca	9056627922950	MA	Azrou
Europe/Moscow	8481876658397	RU	Valday
Australia/Brisbane	3842256982771	AU	Maryborough
Europe/Kiev	1774499757170	UA	Kherson
America/Bogota	4303649616998	CO	Madrid
Europe/Moscow	6054951413178	RU	Kashira
America/Mexico_City	8952414457968	MX	Tuxtla
America/New_York	1423548527096	US	Woodlawn
Europe/London	6279597439454	GB	Selby
Europe/London	3219365999165	GB	Westbury
Africa/Lubumbashi	7118247163891	CD	Beni
America/Toronto	8095157563616	CA	Pointe-Claire
Europe/Istanbul	8565056382996	TR	Yakuplu
Europe/Kiev	0176360646858	UA	Shepetivka
Africa/Addis_Ababa	6564886332067	ET	Debre Tabor
Europe/Lisbon	3057342657260	PT	Albufeira
America/Chicago	1083063695313	US	Ada
Asia/Tokyo	9364695438076	JP	Iwade
Europe/Paris	9685992052612	FR	Marseille 11
